Project,URL,Smell Type,Smell,Namespace,Class,File,Method,File Path,Line Count
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,SidebarMenuViewModel,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\SidebarMenuViewModel.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\SidebarMenuViewModel.cs,27
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,SysUserInfoDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\SysUserInfoDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\SysUserInfoDto.cs,28
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,TestRestSharpGetDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpGetDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpGetDto.cs,19
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,TestRestSharpGetDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpGetDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpGetDto.cs,19
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,TestRestSharpPostDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpPostDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpPostDto.cs,11
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,TestRestSharpPostDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpPostDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpPostDto.cs,11
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,TokenInfoViewModel,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TokenInfoViewModel.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TokenInfoViewModel.cs,10
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,TokenInfoViewModel,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TokenInfoViewModel.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TokenInfoViewModel.cs,10
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,TopgbViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TopgbViewModels.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TopgbViewModels.cs,23
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,TopgbViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TopgbViewModels.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TopgbViewModels.cs,23
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,UploadFileDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\UploadFileDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\UploadFileDto.cs,20
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,UploadFileDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\UploadFileDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\UploadFileDto.cs,20
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatCardMsgDataDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatCardMsgDataDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatCardMsgDataDto.cs,23
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatCardMsgDataOpenIDDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatCardMsgDataOpenIDDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatCardMsgDataOpenIDDto.cs,23
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,WeChatCardMsgDataOpenIDDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatCardMsgDataOpenIDDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatCardMsgDataOpenIDDto.cs,23
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatMenuButtonDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatMenuButtonDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatMenuButtonDto.cs,18
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatMenuDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatMenuDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatMenuDto.cs,18
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatOpenIDsDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatOpenIDsDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatOpenIDsDto.cs,14
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatPushCardMsgDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushCardMsgDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushCardMsgDto.cs,31
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,WeChatPushCardMsgDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushCardMsgDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushCardMsgDto.cs,31
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatPushCardMsgValueColorDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushCardMsgValueColorDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushCardMsgValueColorDto.cs,23
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatPushLinkMsgContentDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushLinkMsgContentDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushLinkMsgContentDto.cs,26
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatPushPictureContentDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushPictureContentDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushPictureContentDto.cs,14
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatPushTextContentDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushTextContentDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushTextContentDto.cs,14
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatPushVideoContentDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushVideoContentDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushVideoContentDto.cs,22
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatPushVoiceContentDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushVoiceContentDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushVoiceContentDto.cs,14
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatQRActionDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRActionDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRActionDto.cs,14
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatQRActionInfoDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRActionInfoDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRActionInfoDto.cs,14
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatQRDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRDto.cs,16
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Model.ViewModels,WeChatQRDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRDto.cs,16
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatResponseUserInfo,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatResponseUserInfo.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatResponseUserInfo.cs,28
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatUserInfo,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatUserInfo.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatUserInfo.cs,31
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatUserInfoOpenID,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatUserInfoOpenID.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatUserInfoOpenID.cs,23
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Model.ViewModels,WeChatValidDto,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatValidDto.cs,,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatValidDto.cs,37
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,IAccessTrendLogServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\IAccessTrendLogServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\IAccessTrendLogServices.cs,14
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,IDepartmentServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\IDepartmentServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\IDepartmentServices.cs,12
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,IModuleServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\IModuleServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\IModuleServices.cs,14
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,IOperateLogServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\IOperateLogServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\IOperateLogServices.cs,14
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,IPermissionServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\IPermissionServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\IPermissionServices.cs,8
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,ISplitDemoServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\ISplitDemoServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\ISplitDemoServices.cs,15
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,ITasksQzServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\ITasksQzServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\ITasksQzServices.cs,16
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,IWeChatCompanyServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\IWeChatCompanyServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\IWeChatCompanyServices.cs,16
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,IWeChatPushLogServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\IWeChatPushLogServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\IWeChatPushLogServices.cs,16
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.IServices,IWeChatSubServices,DesigniteProjects\Blog.Core\Blog.Core.IServices\IWeChatSubServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.IServices\IWeChatSubServices.cs,16
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Services,AccessTrendLogServices,DesigniteProjects\Blog.Core\Blog.Core.Services\AccessTrendLogServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\AccessTrendLogServices.cs,12
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Services,DepartmentServices,DesigniteProjects\Blog.Core\Blog.Core.Services\DepartmentServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\DepartmentServices.cs,15
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Duplicate Abstraction,Blog.Core.Services,GuestbookServices,DesigniteProjects\Blog.Core\Blog.Core.Services\GuestbookServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\GuestbookServices.cs,280
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Services,ModuleServices,DesigniteProjects\Blog.Core\Blog.Core.Services\ModuleServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\ModuleServices.cs,15
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Services,OperateLogServices,DesigniteProjects\Blog.Core\Blog.Core.Services\OperateLogServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\OperateLogServices.cs,12
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Duplicate Abstraction,Blog.Core.Services,PayServices,DesigniteProjects\Blog.Core\Blog.Core.Services\PayServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\PayServices.cs,415
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Duplicate Abstraction,Blog.Core.Services,PayServices,DesigniteProjects\Blog.Core\Blog.Core.Services\PayServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\PayServices.cs,415
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Services,PermissionServices,DesigniteProjects\Blog.Core\Blog.Core.Services\PermissionServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\PermissionServices.cs,15
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Services,TasksQzServices,DesigniteProjects\Blog.Core\Blog.Core.Services\TasksQzServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\TasksQzServices.cs,13
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Feature Envy,Blog.Core.Services,WeChatConfigServices,DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatConfigServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatConfigServices.cs,903
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Services,WeChatPushLogServices,DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatPushLogServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatPushLogServices.cs,23
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Services,WeChatSubServices,DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatSubServices.cs,,DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatSubServices.cs,23
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Common,CachingAttribute,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\CachingAttribute.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\CachingAttribute.cs,17
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Common,CachingAttribute,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\CachingAttribute.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\CachingAttribute.cs,17
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Common,EnumAttachedAttribute,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\EnumAttachedAttribute.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\EnumAttachedAttribute.cs,28
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Common,UseTranAttribute,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\UseTranAttribute.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\UseTranAttribute.cs,17
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Common,UseTranAttribute,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\UseTranAttribute.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Attribute\UseTranAttribute.cs,17
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Common,CCBPayUtil,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,527
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Common,CRYPT_OUTPUT_TYPES,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,527
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Common,CRYPT_OBJID_BLOB,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,527
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Common,CRYPT_ALGORITHM_IDENTIFIER,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,527
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Common,CRYPT_BIT_BLOB,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,527
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unnecessary Abstraction,Blog.Core.Common,CERT_PUBLIC_KEY_INFO,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\CCBPayUtil.cs,527
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Common,SerializeHelper,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\SerializeHelper.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\SerializeHelper.cs,35
Blog.Core,https://github.com/anjoy8/Blog.Core,Abstraction Design Smells,Unutilized Abstraction,Blog.Core.Common.AppConfig,AppSecretConfig,DesigniteProjects\Blog.Core\Blog.Core.Common\DB\AppSecretConfig.cs,,DesigniteProjects\Blog.Core\Blog.Core.Common\DB\AppSecretConfig.cs,47
