File,Smell
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\EntityTypeApiController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\HomeAdminController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\HomeController.cs,['Magic Number']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\ManageController.cs,"['Unutilized Abstraction', 'Long Parameter List', 'Long Statement', 'Magic Number']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\RoleApiController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\StateOrProvinceApiController.cs,"['Unutilized Abstraction', 'Feature Envy', 'Feature Envy', 'Long Statement']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\ThemeApiController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\UserAddressController.cs,"['Unutilized Abstraction', 'Feature Envy', 'Long Parameter List', 'Long Statement', 'Long Statement']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\UserApiController.cs,"['Unutilized Abstraction', 'Feature Envy', 'Complex Method', 'Magic Number', 'Magic Number']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\WidgetApiController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\WidgetInstanceApiController.cs,"['Unutilized Abstraction', 'Feature Envy']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\WidgetZoneApiController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\ExternalLoginConfirmationViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\ForgotPasswordViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\LoginViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\RegisterViewModel.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\ResetPasswordViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\SendCodeViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\VerifyCodeViewModel.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\AppSettingVm.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\BreadcrumbViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\CountryForm.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\CustomerGroupForm.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\HomeViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\AddPhoneNumberViewModel.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\ChangePasswordViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\ConfigureTwoFactorViewModel.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\DefaultAddressViewComponentVm.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\FactorViewModel.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\IndexViewModel.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\ManageLoginsViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\RemoveLoginViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\SetPasswordViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\UserInfoVm.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\VerifyPhoneNumberViewModel.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\MediaViewModel.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\ProjectDetailsVm.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\ProjectItemVm.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\StateOrProvinceForm.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\ThemeListItem.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\UserAddressFormViewModel.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\UserAddressListItem.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\UserForm.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\UserSearchOption.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\WidgetFormBase.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\WidgetInstanceViewModel.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Data\CoreCustomModelBuilder.cs,['Long Statement']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Data\CoreSeedData.cs,"['Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Data\SimplDbContext.cs,"['Long Statement', 'Long Statement', 'Long Statement', 'Magic Number']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Events\EntityDeleting.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Events\EntityViewed.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Events\ReviewSummaryChanged.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Events\UserSignedIn.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\EFConfigurationProviderExtension.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\LocalizedStringExtensions.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\Settings\SettingDefinition.cs,['Long Parameter List']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\Settings\SettingDefinitionExtensions.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\SimplSignInManager.cs,['Long Parameter List']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\SlugRouteValueTransformer.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\TagHelpers\AppendVersionTagHelper.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\WorkContext.cs,"['Rebellious Hierarchy', 'Magic Number']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Address.cs,"['Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Country.cs,['Cyclically-dependent Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\CustomerGroup.cs,"['Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\CustomerGroupUser.cs,"['Unnecessary Abstraction', 'Cyclically-dependent Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Entity.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Media.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Role.cs,"['Unnecessary Abstraction', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\SimplConstants.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\ThemeManifest.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\User.cs,['Cyclically-dependent Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\UserAddress.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\UserRole.cs,"['Unnecessary Abstraction', 'Cyclically-dependent Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\WidgetZoneIds.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction', 'Deficient Encapsulation', 'Deficient Encapsulation']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\ModuleInitializer.cs,['Rebellious Hierarchy']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\EntityService.cs,['Magic Number']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\IContentLocalizationService.cs,['Long Parameter List']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.DinkToPdf\ModuleInitializer.cs,['Rebellious Hierarchy']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSendgrid\ModuleInitializer.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\Data\EmailSenderSmptCustomModelBuilder.cs,"['Unutilized Abstraction', 'Long Statement']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\EmailConfig.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\EmailSender.cs,['Feature Envy']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\ModuleInitializer.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\Controllers\StockApiController.cs,"['Unutilized Abstraction', 'Long Parameter List', 'Long Identifier', 'Long Identifier', 'Long Statement']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\Controllers\WarehouseApiController.cs,"['Unutilized Abstraction', 'Long Statement']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\Controllers\WarehouseProductApiController.cs,"['Unutilized Abstraction', 'Complex Method', 'Long Parameter List']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\ViewModels\MangeWarehouseProductItemVm.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\ViewModels\StockVm.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\ViewModels\WarehouseVm.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Event\ProductBackInStock.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Models\ProductBackInStockSubscription.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Models\Stock.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Models\StockHistory.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\ModuleInitializer.cs,['Rebellious Hierarchy']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Services\StockService.cs,['Long Statement']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Services\StockSubscriptionService.cs,"['Long Identifier', 'Long Identifier', 'Long Statement']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Services\StockUpdateRequest.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Areas\Localization\Controllers\LocalizationApiController.cs,"['Unutilized Abstraction', 'Feature Envy']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Areas\Localization\Controllers\LocalizationController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Areas\Localization\ViewModel\ResourceItemVm.cs,['Unnecessary Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Data\LocalizationCustomModelBuilder.cs,['Long Statement']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\EFStringLocalizer.cs,['Duplicate Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Extensions\CultureInfoExtensions.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Extensions\LocalizationServiceCollectionExtensions.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\ModuleInitializer.cs,['Rebellious Hierarchy']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Services\ContentLocalizationService.cs,"['Long Parameter List', 'Magic Number']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\TagHelpers\LanguageDirectionTagHelperComponent.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Areas\News\Controllers\NewsCategoryApiController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Areas\News\Controllers\NewsCategoryController.cs,"['Unutilized Abstraction', 'Duplicate Abstraction']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Areas\News\Controllers\NewsItemApiController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Areas\News\Controllers\NewsItemController.cs,['Unutilized Abstraction']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Areas\News\ViewModels\NewsCategoryVm.cs,['Broken Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Areas\News\ViewModels\NewsItemThumbnail.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Data\NewsCustomModelBuilder.cs,"['Long Statement', 'Long Statement', 'Long Statement', 'Long Statement']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Models\NewsCategory.cs,"['Broken Modularization', 'Cyclically-dependent Modularization', 'Cyclically-dependent Modularization']"
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Models\NewsItem.cs,['Cyclically-dependent Modularization']
DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Models\NewsItemCategory.cs,['Unnecessary Abstraction']
