Project,File,Broken Hierarchy,Broken Modularization,Complex Conditional,Complex Method,Cyclic Hierarchy,Cyclically-dependent Modularization,Deficient Encapsulation,Duplicate Abstraction,Duplicate Code,Empty Catch Block,Feature Envy,Hub-like Modularization,Insufficient Modularization,Long Identifier,Long Method,Long Parameter List,Long Statement,Magic Number,Missing Default,Multipath Hierarchy,Rebellious Hierarchy,Unfactored Hierarchy,Unnecessary Abstraction,Unutilized Abstraction,Virtual Method Call from Constructor,Wide Hierarchy
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\JSONHelper.cs,0.0,0.0,6.880733944954128,9.174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.587155963302752,29.816513761467892,4.587155963302752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\Language.cs,0.0,0.0,0.0,2.6109660574412534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3054830287206267,0.0,6.5274151436031325,2.6109660574412534,2.6109660574412534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\LanguageFile.cs,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\LogHelper.cs,0.0,0.0,0.0,8.064516129032258,0.0,0.0,0.0,0.0,0.0,8.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,8.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,8.064516129032258,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\NetworkHelper.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5316455696202533,0.0,0.0,1.2658227848101267,0.0,1.2658227848101267,0.0,0.0,0.0,6.329113924050633,7.594936708860759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\LocalJsonReceiver.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.704433497536947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\LocalServerCodeReceiver.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuth2AuthorizeMode.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuth2Helper.cs,0.0,0.0,0.0,6.802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2675736961451247,0.0,2.2675736961451247,0.0,0.0,0.0,0.0,2.2675736961451247,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,0.0,0.0,2.7548209366391188,5.5096418732782375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3774104683195594,1.3774104683195594,6.887052341597796,2.7548209366391188,12.396694214876034,0.0,0.0,0.0,0.0,0.0,1.3774104683195594,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\PluginUtils.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.587155963302752,9.174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,0.0,1.297016861219196,0.0,1.297016861219196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.297016861219196,1.297016861219196,10.376134889753567,22.04928664072633,1.297016861219196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\RegistryKeyExtensions.cs,0.0,0.0,0.0,10.752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.752688172043012,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\StringExtensions.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,6.134969325153374,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowCapture.cs,0.0,0.0,0.0,2.4271844660194173,0.0,0.0,0.0,0.0,0.0,2.4271844660194173,0.0,0.0,0.0,2.4271844660194173,2.4271844660194173,0.0,12.135922330097086,4.854368932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,0.0,0.0,0.5896226415094339,2.3584905660377355,0.0,0.5896226415094339,0.0,0.0,0.0,0.0,0.0,0.0,1.7688679245283017,0.5896226415094339,0.5896226415094339,0.0,3.5377358490566033,5.306603773584905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WmInputLangChangeRequestFilter.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.746031746031743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\AdjustEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851851851852,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\BorderEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\DropShadowEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\GrayscaleEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\IEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913043478261
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\InvertEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\MonochromeEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.607843137254903,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\ReduceColorsEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\ResizeCanvasEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.241379310344826,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\ResizeEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851851851852,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\RotateEffect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.985507246376812,0.0,0.0,14.492753623188406,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\TornEdgeEffect.cs,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,53.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Help\HelpFileLoader.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLBodyElement.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,26.31578947368421,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLCurrentStyle.cs,0.0,12.345679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLDocument.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102564102564,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLDocument2.cs,0.0,11.76470588235294,0.0,0.0,0.0,23.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLDocument5.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLFrameBase.cs,0.0,9.25925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLRect.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102564102564,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLScreen.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176470588235,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLScreen2.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102564102564,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLWindow2.cs,0.0,0.0,0.0,0.0,0.0,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.230769230769234,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLWindow3.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IHTMLWindow4.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,26.31578947368421,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IEInterop\IWebBrowser2.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniAttributes.cs,0.0,0.0,0.0,0.0,0.0,0.0,14.084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniConfig.cs,0.0,0.0,0.0,1.7421602787456445,0.0,1.7421602787456445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226480836236934,1.7421602787456445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniReader.cs,0.0,0.0,0.0,9.615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniSection.cs,0.0,0.0,0.0,8.51063829787234,0.0,4.25531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51063829787234,12.76595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniValue.cs,0.0,0.0,0.0,4.830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6103059581320451,0.0,1.6103059581320451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Drawing\Adorners\IAdorner.cs,0.0,0.0,0.0,0.0,0.0,16.949152542372882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Drawing\ICursorContainer.cs,0.0,0.0,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Drawing\IDrawableContainer.cs,0.0,0.0,0.0,0.0,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Drawing\IDrawableContainerList.cs,0.0,0.0,0.0,0.0,0.0,46.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Drawing\IField.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923076923077,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Drawing\IFieldAggregator.cs,0.0,0.0,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Drawing\IIconContainer.cs,0.0,0.0,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Drawing\IImageContainer.cs,0.0,0.0,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Drawing\ITextContainer.cs,0.0,0.0,0.0,0.0,0.0,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\ICaptureDetails.cs,0.0,0.0,0.0,0.0,0.0,37.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\ICaptureHelper.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\IFileFormatHandler.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\IProvideDeviceDpi.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176470588235,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\ISurface.cs,0.0,0.0,0.0,0.0,0.0,7.462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,3.7313432835820897,0.0,0.0,3.7313432835820897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Ocr\Word.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.390243902439025,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\Plugin\SurfaceOutputSettings.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.849557522123893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\SurfaceBackgroundColorEventArgs.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\SurfaceDrawingModeEventArgs.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\SurfaceElementEventArgs.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\SurfaceForegroundColorEventArgs.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\SurfaceLineThicknessEventArgs.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\SurfaceMessageEventArgs.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interfaces\SurfaceShadowEventArgs.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\Base.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9090909090909,90.9090909090909,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\COMWrapper.cs,0.0,0.0,1.6155088852988693,3.2310177705977385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155088852988693,0.0,4.846526655896607,1.6155088852988693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\IAppVisibility.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\IDispatch.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\IOleCommandTarget.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Configuration\EditorConfiguration.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47252747252747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\BindableToolStripButton.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.408163265306122,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\ColorButton.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\CustomToolStripProfessionalRenderer.cs,0.0,11.904761904761903,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.904761904761903,0.0,0.0,11.904761904761903,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\FontFamilyComboBox.cs,0.0,0.0,0.0,7.042253521126761,0.0,0.0,0.0,7.042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042253521126761,7.042253521126761,7.042253521126761,0.0,0.0,0.0,0.0,0.0,7.042253521126761,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\MenuStripEx.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\NonJumpingPanel.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\Pipette.cs,0.0,0.0,0.0,0.0,0.0,0.0,4.854368932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.854368932038835,0.0,0.0,0.0,0.0,0.0,4.854368932038835,0.0,0.0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\ToolStripEx.cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.151515151515152,0.0,0.0
