Project,Implementation smell,Namespace,Class,File,Method,
greenshot,Complex Method,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToNewEmail,
greenshot,Complex Method,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,GetOutlookSignature,
greenshot,Complex Method,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,RetrievePossibleTargets,
greenshot,Complex Method,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Long Parameter List,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Long Parameter List,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToNewEmail,
greenshot,Long Parameter List,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToOutlook,
greenshot,Long Parameter List,Greenshot.Plugin.Office.OfficeExport,WordExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\WordExporter.cs,InsertIntoExistingDocument,
greenshot,Long Statement,Greenshot.Plugin.Office.Destinations,OutlookDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\OutlookDestination.cs,ExportCapture,
greenshot,Long Statement,Greenshot.Plugin.Office.Destinations,PowerpointDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\PowerpointDestination.cs,ExportCapture,
greenshot,Long Statement,Greenshot.Plugin.Office.Destinations,WordDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\WordDestination.cs,ExportCapture,
greenshot,Long Statement,Greenshot.Plugin.Office.Destinations,WordDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\WordDestination.cs,ExportCapture,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,ExcelExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\ExcelExporter.cs,InsertIntoExistingWorkbook,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,OneNoteExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OneNoteExporter.cs,ExportToPage,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,OneNoteExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OneNoteExporter.cs,GetPages,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToNewEmail,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToNewEmail,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,RetrievePossibleTargets,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,WordExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\WordExporter.cs,InsertIntoExistingDocument,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,WordExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\WordExporter.cs,InsertIntoNewDocument,
greenshot,Long Statement,Greenshot.Plugin.Office.OfficeExport,WordExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\WordExporter.cs,InsertIntoNewDocument,
greenshot,Empty Catch Block,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Empty Catch Block,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToNewEmail,
greenshot,Magic Number,Greenshot.Plugin.Office.OfficeExport,ExcelExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\ExcelExporter.cs,InsertIntoExistingWorkbook,
greenshot,Magic Number,Greenshot.Plugin.Office.OfficeExport,ExcelExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\ExcelExporter.cs,InsertIntoExistingWorkbook,
greenshot,Magic Number,Greenshot.Plugin.Office.OfficeExport,OneNoteExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OneNoteExporter.cs,ExportToPage,
greenshot,Magic Number,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Magic Number,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Magic Number,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Magic Number,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Magic Number,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Magic Number,Greenshot.Plugin.Office.OfficeExport,WordExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\WordExporter.cs,InsertIntoExistingDocument,
greenshot,Missing Default,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Missing Default,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,RetrievePossibleTargets,
greenshot,Long Method,Greenshot.Plugin.Win10.Destinations,Win10ShareDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10ShareDestination.cs,Share,
greenshot,Long Identifier,Greenshot.Plugin.Win10.Destinations,Win10ShareDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10ShareDestination.cs,Share,
greenshot,Long Identifier,Greenshot.Plugin.Win10.Destinations,Win10ShareDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10ShareDestination.cs,Share,
greenshot,Long Identifier,Greenshot.Plugin.Win10.Destinations,Win10ShareDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10ShareDestination.cs,Share,
greenshot,Long Statement,Greenshot.Plugin.Win10.Destinations,Win10ShareDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10ShareDestination.cs,Share,
greenshot,Long Statement,Greenshot.Plugin.Win10,ToastNotificationService,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\ToastNotificationService.cs,ShowMessage,
greenshot,Magic Number,Greenshot.Plugin.Win10.Destinations,Win10ShareDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10ShareDestination.cs,ExportCapture,
greenshot,Magic Number,Greenshot.Plugin.Win10.Destinations,Win10ShareDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10ShareDestination.cs,ExportCapture,
greenshot,Magic Number,Greenshot.Plugin.Win10,ToastNotificationService,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\ToastNotificationService.cs,ShowMessage,
greenshot,Magic Number,Greenshot.Plugin.Win10,Win10Plugin,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Win10Plugin.cs,Initialize,
greenshot,Long Method,Greenshot.Editor.Drawing,DrawableContainerList,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\DrawableContainerList.cs,AddContextMenuItems,
greenshot,Long Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,SurfacePaint,
greenshot,Long Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,PasteElementFromClipboard,
greenshot,Long Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,ProcessCmdKey,
greenshot,Long Method,Greenshot.Editor.Forms,ColorDialog,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ColorDialog.cs,InitializeComponent,
greenshot,Long Method,Greenshot.Editor.Forms,DropShadowSettingsForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\DropShadowSettingsForm.cs,InitializeComponent,
greenshot,Long Method,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,ImageEditorFormKeyDown,
greenshot,Long Method,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,InitializeComponent,
greenshot,Long Method,Greenshot.Editor.Forms,MovableShowColorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\MovableShowColorForm.cs,InitializeComponent,
greenshot,Long Method,Greenshot.Editor.Forms,ResizeSettingsForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ResizeSettingsForm.cs,InitializeComponent,
greenshot,Long Method,Greenshot.Editor.Forms,TornEdgeSettingsForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\TornEdgeSettingsForm.cs,InitializeComponent,
greenshot,Complex Method,Greenshot.Editor.Controls,FontFamilyComboBox,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\FontFamilyComboBox.cs,ComboBox_DrawItem,
greenshot,Complex Method,Greenshot.Editor.Drawing,SpeechbubbleContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\SpeechbubbleContainer.cs,Draw,
greenshot,Complex Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,Dispose,
greenshot,Complex Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,CreateUndrawnElement,
greenshot,Complex Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,IsCropPossible,
greenshot,Complex Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,SurfaceMouseDown,
greenshot,Complex Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,SurfaceMouseUp,
greenshot,Complex Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,SurfaceMouseMove,
greenshot,Complex Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,SurfacePaint,
greenshot,Complex Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,PasteElementFromClipboard,
greenshot,Complex Method,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,ProcessCmdKey,
greenshot,Complex Method,Greenshot.Editor.Drawing,TextContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\TextContainer.cs,TextContainer_PropertyChanged,
greenshot,Complex Method,Greenshot.Editor.Drawing.Fields,FieldAggregator,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\FieldAggregator.cs,FindCommonFields,
greenshot,Complex Method,Greenshot.Editor.Drawing.Filters,PixelizationFilter,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Filters\PixelizationFilter.cs,Apply,
greenshot,Complex Method,Greenshot.Editor.FileFormatHandlers,WpfFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\WpfFileFormatHandler.cs,RetrieveSupportedExtensions,
greenshot,Complex Method,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,Surface_DrawingModeChanged,
greenshot,Complex Method,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,ImageEditorFormKeyDown,
greenshot,Complex Method,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,FontPropertyChanged,
greenshot,Complex Method,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,ZoomSetValue,
greenshot,Complex Method,Greenshot.Editor.Forms,ResizeSettingsForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ResizeSettingsForm.cs,Textbox_KeyUp,
greenshot,Long Parameter List,Greenshot.Editor.Controls,FontFamilyComboBox,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\FontFamilyComboBox.cs,DrawText,
greenshot,Long Parameter List,Greenshot.Editor.Drawing,EllipseContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\EllipseContainer.cs,DrawEllipse,
greenshot,Long Parameter List,Greenshot.Editor.Drawing,EllipseContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\EllipseContainer.cs,EllipseClickableAt,
greenshot,Long Parameter List,Greenshot.Editor.Drawing,RectangleContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\RectangleContainer.cs,DrawRectangle,
greenshot,Long Parameter List,Greenshot.Editor.Drawing,RectangleContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\RectangleContainer.cs,RectangleClickableAt,
greenshot,Long Parameter List,Greenshot.Editor.Drawing,Surface,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,AddTextContainer,
greenshot,Long Parameter List,Greenshot.Editor.Drawing,TextContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\TextContainer.cs,DrawText,
greenshot,Long Parameter List,Greenshot.Editor.Drawing.Fields.Binding,BidirectionalBinding,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\BidirectionalBinding.cs,BidirectionalBinding,
greenshot,Long Parameter List,Greenshot.Editor.Drawing.Fields.Binding,BidirectionalBinding,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\BidirectionalBinding.cs,BidirectionalBinding,
greenshot,Long Parameter List,Greenshot.Editor.Drawing.Fields.Binding,BidirectionalBinding,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\BidirectionalBinding.cs,BidirectionalBinding,
greenshot,Long Parameter List,Greenshot.Editor.FileFormatHandlers,AbstractFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\AbstractFileFormatHandler.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Editor.FileFormatHandlers,DefaultFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\DefaultFileFormatHandler.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Editor.FileFormatHandlers,DibFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\DibFileFormatHandler.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Editor.FileFormatHandlers,GreenshotFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\GreenshotFileFormatHandler.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Editor.FileFormatHandlers,IconFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\IconFileFormatHandler.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Editor.FileFormatHandlers,MetaFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\MetaFileFormatHandler.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Editor.FileFormatHandlers,SvgFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\SvgFileFormatHandler.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Editor.FileFormatHandlers,WpfFileFormatHandler,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\WpfFileFormatHandler.cs,TrySaveToStream,
greenshot,Long Parameter List,Greenshot.Editor.Forms,ColorDialog,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ColorDialog.cs,CreateColorButtonColumn,
greenshot,Long Parameter List,Greenshot.Editor.Forms,ColorDialog,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ColorDialog.cs,CreateColorButton,
greenshot,Long Parameter List,Greenshot.Editor.Forms,ColorDialog,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ColorDialog.cs,CreateColorButton,
greenshot,Long Parameter List,Greenshot.Editor.Helpers,ScaleHelper,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\ScaleHelper.cs,Scale,
greenshot,Long Identifier,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,,
greenshot,Long Identifier,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,,
greenshot,Long Identifier,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,,
greenshot,Long Identifier,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,,
greenshot,Long Identifier,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,,
greenshot,Long Identifier,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,,
greenshot,Long Identifier,Greenshot.Editor.Forms,ImageEditorForm,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,,
greenshot,Long Statement,Greenshot.Editor.Controls,FontFamilyComboBox,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\FontFamilyComboBox.cs,ComboBox_DrawItem,
greenshot,Long Statement,Greenshot.Editor.Controls,MenuStripEx,DesigniteProjects\greenshot\src\Greenshot.Editor\Controls\MenuStripEx.cs,WndProc,
greenshot,Long Statement,Greenshot.Editor.Drawing.Adorners,MoveAdorner,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Adorners\MoveAdorner.cs,MouseMove,
greenshot,Long Statement,Greenshot.Editor.Drawing.Adorners,ResizeAdorner,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Adorners\ResizeAdorner.cs,MouseMove,
greenshot,Long Statement,Greenshot.Editor.Drawing,CropContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\CropContainer.cs,Draw,
greenshot,Long Statement,Greenshot.Editor.Drawing,CropContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\CropContainer.cs,Draw,
greenshot,Long Statement,Greenshot.Editor.Drawing,CropContainer,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\CropContainer.cs,Draw,
